profile,n,noise_std,seed,target_id,method,mse,residual_capture,params,selection_examples,fitting_examples,total_unique_examples,available_examples,charged_gradient_steps,charged_seconds
concentrated,256,0.25,12,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.009699940612196927,0.0826767235994339,128,128,128,128,256,1000,1.5855296129593626
concentrated,256,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.03944960140889126,,1024,0,256,256,256,1000,1.5060659490409307
concentrated,256,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.004283606346770934,,128,0,256,256,256,1000,1.557620228966698
concentrated,256,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.0039080033168098095,0.001959688263013959,128,256,256,256,256,1000,1.5727528109564446
concentrated,256,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.003740152968905254,0.5614193677902222,128,256,256,256,256,1000,1.5778510919772089
concentrated,256,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0035424754561524364,0.5340017080307007,128,256,256,256,256,1000,1.5805305099929683
concentrated,256,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0016122583437682733,0.9920641779899597,128,256,256,256,256,1000,1.5808666399680078
concentrated,256,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.00545146629528754,2.1696330804843456e-05,128,128,128,256,256,1000,1.5794808099744841
concentrated,256,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.009000033166645806,0.5311346054077148,128,128,128,128,256,1000,1.5795724840136245
concentrated,256,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.041126578501208266,,1024,0,256,256,256,1000,1.513002909021452
concentrated,256,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.005381910477373121,,128,0,256,256,256,1000,1.5701631889678538
concentrated,256,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.004757880992988318,2.545707320678048e-05,128,256,256,256,256,1000,1.5811999589786865
concentrated,256,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0047352557476899124,0.5536941289901733,128,256,256,256,256,1000,1.582240010960959
concentrated,256,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.005421765099561417,0.48247623443603516,128,256,256,256,256,1000,1.580581207992509
concentrated,256,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.002300291240560301,0.9920641779899597,128,256,256,256,256,1000,1.5817722279462032
concentrated,256,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.006022495269355674,0.5394030809402466,128,128,128,256,256,1000,1.5808681400376372
concentrated,256,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.009624289994837108,0.08994437009096146,128,128,128,128,256,1000,1.5850100250099786
concentrated,256,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.03880329701812528,,1024,0,256,256,256,1000,1.51630398404086
concentrated,256,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.00442834345576105,,128,0,256,256,256,1000,1.5678688890184276
concentrated,256,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.004282929042276907,0.00010257493704557419,128,256,256,256,256,1000,1.58514063002076
concentrated,256,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.005350425455516407,0.5399238467216492,128,256,256,256,256,1000,1.5857010260224342
concentrated,256,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.00477564147974999,0.5399397611618042,128,256,256,256,256,1000,1.5849450680543669
concentrated,256,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0018316392961820079,0.9920641779899597,128,256,256,256,256,1000,1.5859867610270157
concentrated,256,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.0052908175186254435,0.44905295968055725,128,128,128,256,256,1000,1.5832641810411587
concentrated,256,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.010808235659642045,0.4996604323387146,128,128,128,128,256,1000,1.5832155700190924
concentrated,256,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.039381411835599366,,1024,0,256,256,256,1000,1.5128645490040071
concentrated,256,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.004360501258402696,,128,0,256,256,256,1000,1.5690643760026433
concentrated,256,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.004662252978968056,0.0010921165812760592,128,256,256,256,256,1000,1.5837613999610767
concentrated,256,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.004435121554554066,0.5536653399467468,128,256,256,256,256,1000,1.584850826940965
concentrated,256,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.005027053780765411,0.5076035261154175,128,256,256,256,256,1000,1.5842352969339117
concentrated,256,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0022288896046438987,0.9920641779899597,128,256,256,256,256,1000,1.5840714179794304
concentrated,256,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.0056675114850887765,0.000886067224200815,128,128,128,256,256,1000,1.58369080000557
concentrated,256,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0090240824362213,0.48597437143325806,128,128,128,128,256,1000,1.58606012101518
concentrated,256,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.038924506342465505,,1024,0,256,256,256,1000,1.516617669025436
concentrated,256,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.0047502771485765155,,128,0,256,256,256,1000,1.561132416012697
concentrated,256,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.0042891184529821255,0.02496221847832203,128,256,256,256,256,1000,1.5768398980144411
concentrated,256,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.004434135097972161,0.550399661064148,128,256,256,256,256,1000,1.575912441010587
concentrated,256,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.005666534926203252,0.460602730512619,128,256,256,256,256,1000,1.5763736810185947
concentrated,256,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.001825742900255247,0.9920641779899597,128,256,256,256,256,1000,1.5782190700410865
concentrated,256,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.004562337740747503,0.5091603398323059,128,128,128,256,256,1000,1.5764403570210561
concentrated,256,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.009617060787487444,1.6714597222744487e-05,128,128,128,128,256,1000,1.5763432690291665
concentrated,256,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.038586259536543266,,1024,0,256,256,256,1000,1.5143738070037216
concentrated,256,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.004615924912912643,,128,0,256,256,256,1000,1.5680532939732075
concentrated,256,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.004383344888008846,7.858118624426425e-05,128,256,256,256,256,1000,1.583876721037086
concentrated,256,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.004930018325217776,0.5386278629302979,128,256,256,256,256,1000,1.5848866880405694
concentrated,256,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.005349263191295551,0.0051465644501149654,128,256,256,256,256,1000,1.5838731500552967
concentrated,256,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.001970045841863414,0.9920641779899597,128,256,256,256,256,1000,1.5846105189993978
concentrated,256,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.00457233004819485,0.49104344844818115,128,128,128,256,256,1000,1.582774781039916
concentrated,256,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.008571911491110772,0.5051334500312805,128,128,128,128,256,1000,1.5854570170631632
concentrated,256,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.038822331673737887,,1024,0,256,256,256,1000,1.5065834950073622
concentrated,256,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.004647147882078502,,128,0,256,256,256,1000,1.5624076810199767
concentrated,256,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.004483079432184742,0.00011035757779609412,128,256,256,256,256,1000,1.5723767550080083
concentrated,256,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.005591670648983665,0.49620819091796875,128,256,256,256,256,1000,1.5739912980352528
concentrated,256,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.005403985143138906,0.059250444173812866,128,256,256,256,256,1000,1.5724788189982064
concentrated,256,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0020302366972336106,0.9920641779899597,128,256,256,256,256,1000,1.5752115760114975
concentrated,256,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.006011667192203896,0.49960681796073914,128,128,128,256,256,1000,1.5725155220134184
concentrated,256,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.00876109128898439,0.45311346650123596,128,128,128,128,256,1000,1.573035943962168
concentrated,256,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.09065236662314455,,1024,0,256,256,256,1000,1.5170168729964644
concentrated,256,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.010292676226352482,,128,0,256,256,256,1000,1.569182319974061
concentrated,256,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.008373242703768628,6.865135947009549e-05,128,256,256,256,256,1000,1.5848883879953064
concentrated,256,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.017024134765836745,0.449608713388443,128,256,256,256,256,1000,1.5864367139874958
concentrated,256,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.014394594680562636,0.5072067975997925,128,256,256,256,256,1000,1.58589880092768
concentrated,256,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0046424336542364286,0.9920641779899597,128,256,256,256,256,1000,1.5854664249927737
concentrated,256,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.014831521756904791,3.1663934350945055e-05,128,128,128,256,256,1000,1.5830838910187595
concentrated,256,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.02721915850419337,0.42841678857803345,128,128,128,128,256,1000,1.584709579939954
concentrated,256,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.08908370793274022,,1024,0,256,256,256,1000,1.5155694860150106
concentrated,256,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.009587866187096485,,128,0,256,256,256,1000,1.5681723399902694
concentrated,256,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.009350135846968154,5.459404565044679e-05,128,256,256,256,256,1000,1.5806305619771592
concentrated,256,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.018130401656286137,0.485965758562088,128,256,256,256,256,1000,1.5804929549922235
concentrated,256,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.015899755806989317,0.057646699249744415,128,256,256,256,256,1000,1.5790066019981168
concentrated,256,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.005288501939798805,0.9920641779899597,128,256,256,256,256,1000,1.5819664020091295
concentrated,256,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.013455290196402379,0.4932500422000885,128,128,128,256,256,1000,1.579205952002667
concentrated,256,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.02888622452049843,0.024157075211405754,128,128,128,128,256,1000,1.5840307800099254
concentrated,256,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.08436492831416229,,1024,0,256,256,256,1000,1.5142463549855165
concentrated,256,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.009425580621470173,,128,0,256,256,256,1000,1.5684325430192985
concentrated,256,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.007934584384980002,0.0005540299462154508,128,256,256,256,256,1000,1.5827308719744906
concentrated,256,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.01896767274708793,0.4316287636756897,128,256,256,256,256,1000,1.5847083789412864
concentrated,256,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.01615273032362755,0.003333013504743576,128,256,256,256,256,1000,1.582655903941486
concentrated,256,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.004408471665713545,0.9920641779899597,128,256,256,256,256,1000,1.5846419229637831
concentrated,256,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.010292476781612239,0.003360488684847951,128,128,128,256,256,1000,1.5801206690375693
concentrated,256,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.026783719969908318,0.05994837358593941,128,128,128,128,256,1000,1.5849846489727497
concentrated,256,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.08685230670929545,,1024,0,256,256,256,1000,1.5171263089869171
concentrated,256,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.010355533990140761,,128,0,256,256,256,1000,1.5701582779875025
concentrated,256,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.008577723955264212,6.188896077219397e-05,128,256,256,256,256,1000,1.5833905369509012
concentrated,256,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.01609183940602994,0.44902679324150085,128,256,256,256,256,1000,1.5838030150043778
concentrated,256,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.016351364231650477,0.4284000098705292,128,256,256,256,256,1000,1.5835119119728915
concentrated,256,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.00625716392383676,0.9920641779899597,128,256,256,256,256,1000,1.583803904009983
concentrated,256,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.012044402681077673,0.48602449893951416,128,128,128,256,256,1000,1.5817848449805751
concentrated,256,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.027586345206958768,4.100035221199505e-05,128,128,128,128,256,1000,1.5842415029765107
concentrated,256,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.08935124763016317,,1024,0,256,256,256,1000,1.5129834330291487
concentrated,256,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.008897943261907331,,128,0,256,256,256,1000,1.5657648509950377
concentrated,256,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.008256273506451622,5.043023338657804e-05,128,256,256,256,256,1000,1.5816779830493033
concentrated,256,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.019660157029915797,0.4283512532711029,128,256,256,256,256,1000,1.5817564280005172
concentrated,256,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.01692217996265015,0.42833805084228516,128,256,256,256,256,1000,1.5819334569969214
concentrated,256,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.005837863967419175,0.9920641779899597,128,256,256,256,256,1000,1.582438493031077
concentrated,256,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.016519493608429435,5.644008706440218e-05,128,128,128,256,256,1000,1.5824266240233555
concentrated,256,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.030966448383037668,0.4283536374568939,128,128,128,128,256,1000,1.5833688270067796
concentrated,256,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.0797354399716853,,1024,0,256,256,256,1000,1.5144474970293231
concentrated,256,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.009528715988274736,,128,0,256,256,256,1000,1.5600843990105204
concentrated,256,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.008941851252152225,7.63583739171736e-05,128,256,256,256,256,1000,1.5735033910023049
concentrated,256,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.01807999198920738,0.464655339717865,128,256,256,256,256,1000,1.5741855220403522
concentrated,256,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.01691545092839728,1.361212162009906e-05,128,256,256,256,256,1000,1.5773824749630876
concentrated,256,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.006337953102833511,0.9920641779899597,128,256,256,256,256,1000,1.5773657580139115
concentrated,256,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.014901315402471606,3.3557083952473477e-05,128,128,128,256,256,1000,1.5741202469798736
concentrated,256,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.030180473240376485,0.01909722201526165,128,128,128,128,256,1000,1.574291218072176
concentrated,256,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.08903389857615279,,1024,0,256,256,256,1000,1.5144479569862597
concentrated,256,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.00931544483371282,,128,0,256,256,256,1000,1.5691074199858122
concentrated,256,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.008145305941323006,3.308058876427822e-05,128,256,256,256,256,1000,1.5821489940281026
concentrated,256,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.022134271404588547,5.406600394053385e-05,128,256,256,256,256,1000,1.5844109739991836
concentrated,256,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.017192679295458986,0.0008197114802896976,128,256,256,256,256,1000,1.5831843669875525
concentrated,256,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.006340369260079904,0.9920641779899597,128,256,256,256,256,1000,1.5853001480572857
concentrated,256,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.015826121562819914,0.004122765734791756,128,128,128,256,256,1000,1.5829586369800381
concentrated,256,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.03250413641424152,0.0003341837436892092,128,128,128,128,256,1000,1.585045003972482
concentrated,256,0.5,7,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.09212724981766277,,1024,0,256,256,256,1000,1.5073581169708632
concentrated,256,0.5,7,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.008139992399336314,,128,0,256,256,256,1000,1.5593598700361326
concentrated,256,0.5,7,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.007824697826090441,5.749698539148085e-05,128,256,256,256,256,1000,1.5820296710007824
concentrated,256,0.5,7,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.01818636426766352,0.08145792782306671,128,256,256,256,256,1000,1.5799568370566703
concentrated,256,0.5,7,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.015435946051963604,0.428447961807251,128,256,256,256,256,1000,1.580442838021554
concentrated,256,0.5,7,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.005442532884912918,0.9920641779899597,128,256,256,256,256,1000,1.5804675120743923
concentrated,256,0.5,7,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.015053841796458588,0.000410978653235361,128,128,128,256,256,1000,1.5796744800754823
concentrated,256,0.5,7,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.030150931927048794,0.058434952050447464,128,128,128,128,256,1000,1.5813481520162895
concentrated,256,0.5,8,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.08690614984246585,,1024,0,256,256,256,1000,1.5121106010046788
concentrated,256,0.5,8,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.009987002041916727,,128,0,256,256,256,1000,1.5673793869791552
concentrated,256,0.5,8,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.008397196403513416,0.018489105626940727,128,256,256,256,256,1000,1.5826241570175625
concentrated,256,0.5,8,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.01805880949399957,0.526291012763977,128,256,256,256,256,1000,1.5893500719685107
concentrated,256,0.5,8,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.01848606504910292,0.006432268302887678,128,256,256,256,256,1000,1.5836492590024136
concentrated,256,0.5,8,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.005589529601537063,0.9920641779899597,128,256,256,256,256,1000,1.586300303984899
concentrated,256,0.5,8,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.0145262137604244,1.995810271182563e-05,128,128,128,256,256,1000,1.5820555820246227
concentrated,256,0.5,8,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.03177472968607208,0.006432853639125824,128,128,128,128,256,1000,1.5858703710255213
concentrated,256,0.5,9,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.08739888240267203,,1024,0,256,256,256,1000,1.5132853129762225
concentrated,256,0.5,9,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.009565317346341081,,128,0,256,256,256,1000,1.5660289110383019
concentrated,256,0.5,9,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.008251105373008827,0.003082582727074623,128,256,256,256,256,1000,1.5818637380725704
concentrated,256,0.5,9,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.019956419961150364,0.44745486974716187,128,256,256,256,256,1000,1.579726252995897
concentrated,256,0.5,9,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.01684449080070096,4.605484355124645e-05,128,256,256,256,256,1000,1.5750498050474562
concentrated,256,0.5,9,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.006375091786241861,0.9920641779899597,128,256,256,256,256,1000,1.5787830010522157
concentrated,256,0.5,9,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.015358752757855983,4.148498919676058e-05,128,128,128,256,256,1000,1.5760566829703748
concentrated,256,0.5,9,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0285092625846258,3.7069927202537656e-05,128,128,128,128,256,1000,1.5774509689654224
concentrated,256,0.5,10,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.07951614923076569,,1024,0,256,256,256,1000,1.516242845042143
concentrated,256,0.5,10,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.010325717211678699,,128,0,256,256,256,1000,1.571812569978647
concentrated,256,0.5,10,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.009135301993156653,0.0016264530131593347,128,256,256,256,256,1000,1.587205494986847
concentrated,256,0.5,10,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0186044754020701,0.4283292591571808,128,256,256,256,256,1000,1.5873788010212593
concentrated,256,0.5,10,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.016235835581876298,5.2583913202397525e-05,128,256,256,256,256,1000,1.5873132650158368
concentrated,256,0.5,10,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.005799028621196285,0.9920641779899597,128,256,256,256,256,1000,1.5868987279827707
